HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username
65,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32515,52,Wed Jun 28 20:06:20 UTC 2023,Wed Jun 28 20:08:01 UTC 2023,101,"[[{""id"": ""g1.0"", ""content"": ""travel""}, {""id"": ""g1.1"", ""content"": ""yes""}, {""id"": ""g1.2"", ""content"": ""people""}, {""id"": ""g1.3"", ""content"": ""loading bags""}, {""id"": ""g1.4"", ""content"": ""going on trip""}, {""id"": ""g1.5"", ""content"": ""to see who is inside""}, {""id"": ""g1.6"", ""content"": ""traveling""}, {""id"": ""g1.7"", ""content"": ""to use shuttle""}, {""id"": ""g1.8"", ""content"": ""getting ready to leave""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000393553.jpg""","""Why are the people gathered around this vehicle?""","[[],[{""id"":""g1.7"",""content"":""to use shuttle""},{""id"":""g1.5"",""content"":""to see who is inside""},{""id"":""g1.0"",""content"":""travel""}],[{""id"":""g1.8"",""content"":""getting ready to leave""},{""id"":""g1.6"",""content"":""traveling""},{""id"":""g1.4"",""content"":""going on trip""},{""id"":""g1.3"",""content"":""loading bags""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
65,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32049,129,Tue Jun 20 13:45:24 UTC 2023,Tue Jun 20 13:45:37 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""travel""}, {""id"": ""g1.1"", ""content"": ""yes""}, {""id"": ""g1.2"", ""content"": ""people""}, {""id"": ""g1.3"", ""content"": ""loading bags""}, {""id"": ""g1.4"", ""content"": ""going on trip""}, {""id"": ""g1.5"", ""content"": ""to see who is inside""}, {""id"": ""g1.6"", ""content"": ""traveling""}, {""id"": ""g1.7"", ""content"": ""to use shuttle""}, {""id"": ""g1.8"", ""content"": ""getting ready to leave""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000393553.jpg""","""Why are the people gathered around this vehicle?""","[[],[{""id"":""g1.8"",""content"":""getting ready to leave""},{""id"":""g1.7"",""content"":""to use shuttle""},{""id"":""g1.6"",""content"":""traveling""},{""id"":""g1.5"",""content"":""to see who is inside""},{""id"":""g1.4"",""content"":""going on trip""},{""id"":""g1.3"",""content"":""loading bags""},{""id"":""g1.0"",""content"":""travel""}],[]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
66,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32516,52,Wed Jun 28 20:08:01 UTC 2023,Wed Jun 28 20:08:26 UTC 2023,25,"[[{""id"": ""g1.0"", ""content"": ""to heat it""}, {""id"": ""g1.1"", ""content"": ""warm bat""}, {""id"": ""g1.2"", ""content"": ""to heat it up""}, {""id"": ""g1.3"", ""content"": ""light""}, {""id"": ""g1.4"", ""content"": ""heating""}, {""id"": ""g1.5"", ""content"": ""to warm it up""}, {""id"": ""g1.6"", ""content"": ""to see it better""}, {""id"": ""g1.7"", ""content"": ""to see""}, {""id"": ""g1.8"", ""content"": ""play""}, {""id"": ""g1.9"", ""content"": ""heat""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526320.jpg""","""Why is the man holding the bat towards the light?""","[[],[{""id"":""g1.9"",""content"":""heat""},{""id"":""g1.8"",""content"":""play""},{""id"":""g1.7"",""content"":""to see""},{""id"":""g1.6"",""content"":""to see it better""},{""id"":""g1.5"",""content"":""to warm it up""},{""id"":""g1.4"",""content"":""heating""},{""id"":""g1.3"",""content"":""light""},{""id"":""g1.2"",""content"":""to heat it up""},{""id"":""g1.1"",""content"":""warm bat""},{""id"":""g1.0"",""content"":""to heat it""}],[]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
66,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32050,129,Tue Jun 20 13:45:37 UTC 2023,Tue Jun 20 13:45:56 UTC 2023,19,"[[{""id"": ""g1.0"", ""content"": ""to heat it""}, {""id"": ""g1.1"", ""content"": ""warm bat""}, {""id"": ""g1.2"", ""content"": ""to heat it up""}, {""id"": ""g1.3"", ""content"": ""light""}, {""id"": ""g1.4"", ""content"": ""heating""}, {""id"": ""g1.5"", ""content"": ""to warm it up""}, {""id"": ""g1.6"", ""content"": ""to see it better""}, {""id"": ""g1.7"", ""content"": ""to see""}, {""id"": ""g1.8"", ""content"": ""play""}, {""id"": ""g1.9"", ""content"": ""heat""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526320.jpg""","""Why is the man holding the bat towards the light?""","[[{""id"":""g1.8"",""content"":""play""}],[{""id"":""g1.9"",""content"":""heat""},{""id"":""g1.7"",""content"":""to see""},{""id"":""g1.6"",""content"":""to see it better""},{""id"":""g1.5"",""content"":""to warm it up""},{""id"":""g1.4"",""content"":""heating""},{""id"":""g1.2"",""content"":""to heat it up""},{""id"":""g1.1"",""content"":""warm bat""},{""id"":""g1.0"",""content"":""to heat it""}],[{""id"":""g1.3"",""content"":""light""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
67,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32517,52,Wed Jun 28 20:08:26 UTC 2023,Wed Jun 28 20:09:17 UTC 2023,51,"[[{""id"": ""g1.0"", ""content"": ""outdoor dining""}, {""id"": ""g1.1"", ""content"": ""nice out""}, {""id"": ""g1.2"", ""content"": ""dining""}, {""id"": ""g1.3"", ""content"": ""restaurant seating""}, {""id"": ""g1.4"", ""content"": ""to sit on""}, {""id"": ""g1.5"", ""content"": ""outside dining""}, {""id"": ""g1.6"", ""content"": ""for dining""}, {""id"": ""g1.7"", ""content"": ""cafe""}, {""id"": ""g1.8"", ""content"": ""it's outdoor cafe""}, {""id"": ""g1.9"", ""content"": ""people eating""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133114.jpg""","""Why are the chairs outside?""","[[],[{""id"":""g1.5"",""content"":""outside dining""},{""id"":""g1.2"",""content"":""dining""},{""id"":""g1.3"",""content"":""restaurant seating""},{""id"":""g1.0"",""content"":""outdoor dining""},{""id"":""g1.9"",""content"":""people eating""},{""id"":""g1.4"",""content"":""to sit on""},{""id"":""g1.6"",""content"":""for dining""}],[{""id"":""g1.8"",""content"":""it's outdoor cafe""},{""id"":""g1.7"",""content"":""cafe""},{""id"":""g1.1"",""content"":""nice out""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
67,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32051,129,Tue Jun 20 13:45:56 UTC 2023,Tue Jun 20 13:46:26 UTC 2023,30,"[[{""id"": ""g1.0"", ""content"": ""outdoor dining""}, {""id"": ""g1.1"", ""content"": ""nice out""}, {""id"": ""g1.2"", ""content"": ""dining""}, {""id"": ""g1.3"", ""content"": ""restaurant seating""}, {""id"": ""g1.4"", ""content"": ""to sit on""}, {""id"": ""g1.5"", ""content"": ""outside dining""}, {""id"": ""g1.6"", ""content"": ""for dining""}, {""id"": ""g1.7"", ""content"": ""cafe""}, {""id"": ""g1.8"", ""content"": ""it's outdoor cafe""}, {""id"": ""g1.9"", ""content"": ""people eating""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000133114.jpg""","""Why are the chairs outside?""","[[],[{""id"":""g1.9"",""content"":""people eating""},{""id"":""g1.6"",""content"":""for dining""},{""id"":""g1.0"",""content"":""outdoor dining""},{""id"":""g1.4"",""content"":""to sit on""},{""id"":""g1.5"",""content"":""outside dining""},{""id"":""g1.2"",""content"":""dining""}],[{""id"":""g1.8"",""content"":""it's outdoor cafe""},{""id"":""g1.7"",""content"":""cafe""},{""id"":""g1.3"",""content"":""restaurant seating""},{""id"":""g1.1"",""content"":""nice out""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
68,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32518,52,Wed Jun 28 20:09:17 UTC 2023,Wed Jun 28 20:09:42 UTC 2023,25,"[[{""id"": ""g1.0"", ""content"": ""because bus is yellow""}, {""id"": ""g1.1"", ""content"": ""route""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""to identify it""}, {""id"": ""g1.4"", ""content"": ""bus is yellow""}, {""id"": ""g1.5"", ""content"": ""company brand""}, {""id"": ""g1.6"", ""content"": ""yellow bus/certain route""}, {""id"": ""g1.7"", ""content"": ""logo""}, {""id"": ""g1.8"", ""content"": ""car""}, {""id"": ""g1.9"", ""content"": ""color of bus""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395314.jpg""","""Why is the symbol in the bus window a lemon?""","[[],[{""id"":""g1.3"",""content"":""to identify it""}],[{""id"":""g1.0"",""content"":""because bus is yellow""},{""id"":""g1.9"",""content"":""color of bus""},{""id"":""g1.8"",""content"":""car""},{""id"":""g1.7"",""content"":""logo""},{""id"":""g1.6"",""content"":""yellow bus/certain route""},{""id"":""g1.5"",""content"":""company brand""},{""id"":""g1.4"",""content"":""bus is yellow""},{""id"":""g1.1"",""content"":""route""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
68,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32052,129,Tue Jun 20 13:46:26 UTC 2023,Tue Jun 20 13:46:52 UTC 2023,26,"[[{""id"": ""g1.0"", ""content"": ""because bus is yellow""}, {""id"": ""g1.1"", ""content"": ""route""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""to identify it""}, {""id"": ""g1.4"", ""content"": ""bus is yellow""}, {""id"": ""g1.5"", ""content"": ""company brand""}, {""id"": ""g1.6"", ""content"": ""yellow bus/certain route""}, {""id"": ""g1.7"", ""content"": ""logo""}, {""id"": ""g1.8"", ""content"": ""car""}, {""id"": ""g1.9"", ""content"": ""color of bus""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395314.jpg""","""Why is the symbol in the bus window a lemon?""","[[],[{""id"":""g1.3"",""content"":""to identify it""}],[{""id"":""g1.6"",""content"":""yellow bus/certain route""},{""id"":""g1.9"",""content"":""color of bus""},{""id"":""g1.7"",""content"":""logo""},{""id"":""g1.5"",""content"":""company brand""},{""id"":""g1.4"",""content"":""bus is yellow""},{""id"":""g1.1"",""content"":""route""},{""id"":""g1.0"",""content"":""because bus is yellow""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
69,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32519,52,Wed Jun 28 20:09:42 UTC 2023,Wed Jun 28 20:09:55 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""because he slid""}, {""id"": ""g1.1"", ""content"": ""sliding""}, {""id"": ""g1.2"", ""content"": ""slide into plate carrier""}, {""id"": ""g1.3"", ""content"": ""he has fallen""}, {""id"": ""g1.4"", ""content"": ""he fell""}, {""id"": ""g1.5"", ""content"": ""it is baseball field""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526403.jpg""","""Why there is dirt on the man to the right?""","[[],[],[{""id"":""g1.5"",""content"":""it is baseball field""},{""id"":""g1.4"",""content"":""he fell""},{""id"":""g1.3"",""content"":""he has fallen""},{""id"":""g1.2"",""content"":""slide into plate carrier""},{""id"":""g1.1"",""content"":""sliding""},{""id"":""g1.0"",""content"":""because he slid""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
69,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32053,129,Tue Jun 20 13:46:52 UTC 2023,Tue Jun 20 13:47:14 UTC 2023,22,"[[{""id"": ""g1.0"", ""content"": ""because he slid""}, {""id"": ""g1.1"", ""content"": ""sliding""}, {""id"": ""g1.2"", ""content"": ""slide into plate carrier""}, {""id"": ""g1.3"", ""content"": ""he has fallen""}, {""id"": ""g1.4"", ""content"": ""he fell""}, {""id"": ""g1.5"", ""content"": ""it is baseball field""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526403.jpg""","""Why there is dirt on the man to the right?""","[[],[],[{""id"":""g1.5"",""content"":""it is baseball field""},{""id"":""g1.4"",""content"":""he fell""},{""id"":""g1.3"",""content"":""he has fallen""},{""id"":""g1.2"",""content"":""slide into plate carrier""},{""id"":""g1.1"",""content"":""sliding""},{""id"":""g1.0"",""content"":""because he slid""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
70,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32520,52,Wed Jun 28 20:09:55 UTC 2023,Wed Jun 28 20:10:16 UTC 2023,21,"[[{""id"": ""g1.0"", ""content"": ""yes""}, {""id"": ""g1.1"", ""content"": ""he's surfing""}, {""id"": ""g1.2"", ""content"": ""surfboarding""}, {""id"": ""g1.3"", ""content"": ""stay warm""}, {""id"": ""g1.4"", ""content"": ""he is surfing""}, {""id"": ""g1.5"", ""content"": ""surfing""}, {""id"": ""g1.6"", ""content"": ""it's cold""}, {""id"": ""g1.7"", ""content"": ""in water""}, {""id"": ""g1.8"", ""content"": ""for protection""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395341.jpg""","""Why is he wearing a wetsuit?""","[[],[{""id"":""g1.8"",""content"":""for protection""},{""id"":""g1.3"",""content"":""stay warm""}],[{""id"":""g1.7"",""content"":""in water""},{""id"":""g1.6"",""content"":""it's cold""},{""id"":""g1.5"",""content"":""surfing""},{""id"":""g1.4"",""content"":""he is surfing""},{""id"":""g1.2"",""content"":""surfboarding""},{""id"":""g1.1"",""content"":""he's surfing""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
70,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32054,129,Tue Jun 20 13:47:14 UTC 2023,Tue Jun 20 13:49:15 UTC 2023,121,"[[{""id"": ""g1.0"", ""content"": ""yes""}, {""id"": ""g1.1"", ""content"": ""he's surfing""}, {""id"": ""g1.2"", ""content"": ""surfboarding""}, {""id"": ""g1.3"", ""content"": ""stay warm""}, {""id"": ""g1.4"", ""content"": ""he is surfing""}, {""id"": ""g1.5"", ""content"": ""surfing""}, {""id"": ""g1.6"", ""content"": ""it's cold""}, {""id"": ""g1.7"", ""content"": ""in water""}, {""id"": ""g1.8"", ""content"": ""for protection""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395341.jpg""","""Why is he wearing a wetsuit?""","[[],[{""id"":""g1.8"",""content"":""for protection""},{""id"":""g1.5"",""content"":""surfing""},{""id"":""g1.3"",""content"":""stay warm""},{""id"":""g1.2"",""content"":""surfboarding""}],[{""id"":""g1.7"",""content"":""in water""},{""id"":""g1.6"",""content"":""it's cold""},{""id"":""g1.4"",""content"":""he is surfing""},{""id"":""g1.1"",""content"":""he's surfing""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
71,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32521,52,Wed Jun 28 20:10:16 UTC 2023,Wed Jun 28 20:10:29 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""to black sun""}, {""id"": ""g1.1"", ""content"": ""sunlight""}, {""id"": ""g1.2"", ""content"": ""shade""}, {""id"": ""g1.3"", ""content"": ""for shade""}, {""id"": ""g1.4"", ""content"": ""sunny""}, {""id"": ""g1.5"", ""content"": ""block sun""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000002135.jpg""","""Why are the umbrellas open?""","[[],[{""id"":""g1.5"",""content"":""block sun""},{""id"":""g1.3"",""content"":""for shade""},{""id"":""g1.2"",""content"":""shade""},{""id"":""g1.0"",""content"":""to black sun""}],[{""id"":""g1.4"",""content"":""sunny""},{""id"":""g1.1"",""content"":""sunlight""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
71,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32055,129,Tue Jun 20 13:49:15 UTC 2023,Tue Jun 20 13:49:25 UTC 2023,10,"[[{""id"": ""g1.0"", ""content"": ""to black sun""}, {""id"": ""g1.1"", ""content"": ""sunlight""}, {""id"": ""g1.2"", ""content"": ""shade""}, {""id"": ""g1.3"", ""content"": ""for shade""}, {""id"": ""g1.4"", ""content"": ""sunny""}, {""id"": ""g1.5"", ""content"": ""block sun""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000002135.jpg""","""Why are the umbrellas open?""","[[],[{""id"":""g1.5"",""content"":""block sun""},{""id"":""g1.3"",""content"":""for shade""},{""id"":""g1.2"",""content"":""shade""},{""id"":""g1.0"",""content"":""to black sun""}],[{""id"":""g1.4"",""content"":""sunny""},{""id"":""g1.1"",""content"":""sunlight""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
72,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32522,52,Wed Jun 28 20:10:29 UTC 2023,Wed Jun 28 20:10:53 UTC 2023,24,"[[{""id"": ""g1.0"", ""content"": ""use both""}, {""id"": ""g1.1"", ""content"": ""yes""}, {""id"": ""g1.2"", ""content"": ""screen""}, {""id"": ""g1.3"", ""content"": ""better view""}, {""id"": ""g1.4"", ""content"": ""white is used""}, {""id"": ""g1.5"", ""content"": ""airflow""}, {""id"": ""g1.6"", ""content"": ""laptop keyboard broken""}, {""id"": ""g1.7"", ""content"": ""ease of use""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526467.jpg""","""Why is the laptop sitting above a larger keyboard?""","[[],[{""id"":""g1.7"",""content"":""ease of use""},{""id"":""g1.5"",""content"":""airflow""},{""id"":""g1.3"",""content"":""better view""},{""id"":""g1.0"",""content"":""use both""}],[{""id"":""g1.6"",""content"":""laptop keyboard broken""},{""id"":""g1.4"",""content"":""white is used""},{""id"":""g1.2"",""content"":""screen""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
72,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32056,129,Tue Jun 20 13:49:25 UTC 2023,Tue Jun 20 13:49:50 UTC 2023,25,"[[{""id"": ""g1.0"", ""content"": ""use both""}, {""id"": ""g1.1"", ""content"": ""yes""}, {""id"": ""g1.2"", ""content"": ""screen""}, {""id"": ""g1.3"", ""content"": ""better view""}, {""id"": ""g1.4"", ""content"": ""white is used""}, {""id"": ""g1.5"", ""content"": ""airflow""}, {""id"": ""g1.6"", ""content"": ""laptop keyboard broken""}, {""id"": ""g1.7"", ""content"": ""ease of use""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000526467.jpg""","""Why is the laptop sitting above a larger keyboard?""","[[],[{""id"":""g1.5"",""content"":""airflow""},{""id"":""g1.7"",""content"":""ease of use""},{""id"":""g1.3"",""content"":""better view""},{""id"":""g1.0"",""content"":""use both""}],[{""id"":""g1.6"",""content"":""laptop keyboard broken""}]]","[""both"",""purpose"",""reason""]",TRUE,value,"""see answers""",jgualla1
73,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32523,52,Wed Jun 28 20:10:53 UTC 2023,Wed Jun 28 20:11:06 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""he's buying fridge""}, {""id"": ""g1.1"", ""content"": ""he bought new fridge""}, {""id"": ""g1.2"", ""content"": ""happy""}, {""id"": ""g1.3"", ""content"": ""he likes fridge""}, {""id"": ""g1.4"", ""content"": ""new fridge""}, {""id"": ""g1.5"", ""content"": ""buying fridge""}, {""id"": ""g1.6"", ""content"": ""about to make purchase""}, {""id"": ""g1.7"", ""content"": ""unknown""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395409.jpg""","""Why is the man smiling?""","[[],[],[{""id"":""g1.6"",""content"":""about to make purchase""},{""id"":""g1.5"",""content"":""buying fridge""},{""id"":""g1.4"",""content"":""new fridge""},{""id"":""g1.3"",""content"":""he likes fridge""},{""id"":""g1.2"",""content"":""happy""},{""id"":""g1.1"",""content"":""he bought new fridge""},{""id"":""g1.0"",""content"":""he's buying fridge""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
73,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32057,129,Tue Jun 20 13:49:50 UTC 2023,Tue Jun 20 13:50:10 UTC 2023,20,"[[{""id"": ""g1.0"", ""content"": ""he's buying fridge""}, {""id"": ""g1.1"", ""content"": ""he bought new fridge""}, {""id"": ""g1.2"", ""content"": ""happy""}, {""id"": ""g1.3"", ""content"": ""he likes fridge""}, {""id"": ""g1.4"", ""content"": ""new fridge""}, {""id"": ""g1.5"", ""content"": ""buying fridge""}, {""id"": ""g1.6"", ""content"": ""about to make purchase""}, {""id"": ""g1.7"", ""content"": ""unknown""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000395409.jpg""","""Why is the man smiling?""","[[],[],[{""id"":""g1.6"",""content"":""about to make purchase""},{""id"":""g1.5"",""content"":""buying fridge""},{""id"":""g1.4"",""content"":""new fridge""},{""id"":""g1.3"",""content"":""he likes fridge""},{""id"":""g1.2"",""content"":""happy""},{""id"":""g1.1"",""content"":""he bought new fridge""},{""id"":""g1.0"",""content"":""he's buying fridge""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
